Date,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Espresso,Herbal Tea,Tea,Regular,East,South,West,Small Market,Colorado,Connecticut,Florida,Illinois,Iowa,Louisiana,Massachusetts,Missouri,Nevada,New Hampshire,New Mexico,New York,Ohio,Oklahoma,Oregon,Texas,Utah,Washington,Wisconsin
2010-10-01,50.0,30.0,50.0,80.0,79.0,111.0,187.0,76.0,32.0,21.0,580.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,120.0,80.0,140.0,220.0,112.0,152.0,256.0,104.0,40.0,29.0,952.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-10-01,100.0,70.0,120.0,190.0,133.0,179.0,302.0,123.0,46.0,34.0,915.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-01,120.0,100.0,150.0,250.0,184.0,178.0,298.0,123.0,42.0,34.0,941.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-11-01,40.0,30.0,60.0,90.0,48.0,73.0,123.0,50.0,25.0,14.0,589.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-01,30.0,30.0,50.0,80.0,26.0,51.0,84.0,34.0,30.0,10.0,428.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-04-01,100.0,80.0,130.0,210.0,83.0,117.0,198.0,81.0,34.0,22.0,460.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-01,70.0,50.0,90.0,140.0,84.0,80.0,150.0,54.0,27.0,15.0,456.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-01,100.0,90.0,130.0,220.0,123.0,124.0,208.0,86.0,33.0,24.0,499.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-12-01,50.0,40.0,80.0,120.0,47.0,101.0,168.0,67.0,54.0,22.0,677.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,80.0,70.0,110.0,180.0,84.0,117.0,198.0,81.0,33.0,22.0,984.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,40.0,40.0,60.0,100.0,52.0,68.0,119.0,52.0,28.0,17.0,554.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,110.0,80.0,130.0,210.0,128.0,172.0,290.0,118.0,44.0,33.0,930.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,110.0,100.0,140.0,240.0,70.0,109.0,193.0,84.0,39.0,27.0,603.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-10-01,80.0,40.0,90.0,130.0,26.0,51.0,90.0,39.0,25.0,12.0,541.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-12-01,40.0,40.0,60.0,100.0,52.0,79.0,133.0,54.0,27.0,15.0,601.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-01,90.0,60.0,100.0,160.0,119.0,112.0,201.0,77.0,32.0,21.0,449.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-02-01,50.0,50.0,80.0,130.0,33.0,80.0,140.0,60.0,47.0,19.0,329.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-03-01,50.0,50.0,80.0,130.0,31.0,77.0,134.0,57.0,46.0,18.0,323.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-01,30.0,40.0,60.0,100.0,28.0,63.0,109.0,47.0,40.0,15.0,420.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-12-01,30.0,30.0,60.0,90.0,24.0,60.0,101.0,41.0,36.0,13.0,435.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-01,40.0,50.0,70.0,120.0,37.0,71.0,122.0,52.0,41.0,17.0,361.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,50.0,50.0,80.0,130.0,42.0,72.0,133.0,53.0,44.0,17.0,410.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-01,30.0,40.0,70.0,110.0,-5.0,71.0,122.0,51.0,76.0,46.0,503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-01,20.0,60.0,70.0,130.0,15.0,65.0,117.0,53.0,50.0,20.0,361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,20.0,50.0,70.0,120.0,11.0,60.0,108.0,49.0,48.0,18.0,414.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-04-01,30.0,10.0,30.0,40.0,16.0,32.0,53.0,21.0,16.0,5.0,454.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,20.0,10.0,20.0,30.0,12.0,26.0,44.0,18.0,16.0,5.0,478.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-01-01,60.0,70.0,100.0,170.0,67.0,116.0,200.0,84.0,49.0,26.0,500.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-01,100.0,100.0,140.0,240.0,136.0,139.0,262.0,95.0,55.0,30.0,608.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,60.0,70.0,90.0,160.0,68.0,107.0,190.0,83.0,39.0,27.0,584.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,50.0,40.0,70.0,110.0,53.0,80.0,134.0,54.0,27.0,15.0,456.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,100.0,80.0,130.0,210.0,105.0,145.0,245.0,100.0,40.0,28.0,598.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,80.0,50.0,80.0,130.0,78.0,111.0,187.0,76.0,33.0,21.0,580.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,50.0,40.0,70.0,110.0,83.0,80.0,150.0,54.0,28.0,15.0,456.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,90.0,70.0,110.0,180.0,91.0,126.0,213.0,87.0,35.0,24.0,756.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,100.0,70.0,120.0,190.0,95.0,132.0,223.0,91.0,37.0,25.0,777.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,60.0,60.0,90.0,150.0,62.0,100.0,178.0,78.0,38.0,25.0,593.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,100.0,80.0,120.0,200.0,157.0,139.0,262.0,95.0,40.0,26.0,821.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,50.0,40.0,60.0,100.0,30.0,51.0,85.0,34.0,21.0,9.0,777.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,50.0,40.0,60.0,100.0,29.0,49.0,82.0,33.0,20.0,9.0,768.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,80.0,70.0,90.0,160.0,47.0,71.0,119.0,48.0,24.0,13.0,829.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,60.0,50.0,80.0,130.0,44.0,68.0,115.0,47.0,24.0,13.0,834.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,50.0,40.0,60.0,100.0,45.0,51.0,92.0,35.0,21.0,9.0,776.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,60.0,50.0,80.0,130.0,55.0,64.0,106.0,43.0,22.0,12.0,822.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,80.0,70.0,90.0,160.0,45.0,70.0,118.0,48.0,25.0,13.0,851.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,50.0,40.0,60.0,100.0,31.0,51.0,85.0,34.0,20.0,9.0,863.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,90.0,70.0,110.0,180.0,80.0,85.0,143.0,59.0,25.0,16.0,842.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,50.0,40.0,70.0,110.0,45.0,84.0,133.0,49.0,39.0,15.0,342.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,50.0,40.0,70.0,110.0,44.0,82.0,130.0,48.0,38.0,14.0,351.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,40.0,40.0,60.0,100.0,41.0,78.0,125.0,47.0,37.0,14.0,371.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,30.0,30.0,50.0,80.0,30.0,65.0,104.0,39.0,35.0,12.0,380.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,30.0,40.0,60.0,100.0,49.0,88.0,141.0,53.0,39.0,16.0,321.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,80.0,50.0,100.0,150.0,109.0,113.0,201.0,67.0,45.0,20.0,400.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,70.0,50.0,90.0,140.0,96.0,109.0,185.0,65.0,44.0,20.0,372.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,70.0,30.0,70.0,100.0,86.0,99.0,169.0,60.0,41.0,18.0,329.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,20.0,30.0,50.0,80.0,46.0,66.0,114.0,41.0,35.0,12.0,320.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,40.0,30.0,60.0,90.0,31.0,68.0,114.0,46.0,37.0,14.0,388.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,20.0,30.0,40.0,70.0,21.0,54.0,90.0,36.0,33.0,11.0,462.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,30.0,30.0,60.0,90.0,34.0,71.0,120.0,49.0,37.0,15.0,454.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,20.0,30.0,50.0,80.0,27.0,63.0,106.0,43.0,36.0,13.0,466.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,40.0,30.0,60.0,90.0,39.0,65.0,109.0,45.0,34.0,14.0,410.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,30.0,30.0,50.0,80.0,32.0,59.0,98.0,40.0,33.0,12.0,443.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,20.0,30.0,40.0,70.0,29.0,54.0,89.0,36.0,31.0,11.0,462.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,40.0,40.0,60.0,100.0,36.0,63.0,111.0,48.0,27.0,15.0,593.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,110.0,80.0,130.0,210.0,87.0,133.0,236.0,103.0,46.0,33.0,564.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,70.0,80.0,110.0,190.0,77.0,120.0,214.0,94.0,43.0,31.0,540.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,40.0,80.0,100.0,180.0,42.0,107.0,193.0,86.0,65.0,32.0,484.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,30.0,60.0,80.0,140.0,25.0,83.0,150.0,67.0,58.0,25.0,599.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,40.0,60.0,90.0,150.0,39.0,88.0,159.0,72.0,56.0,27.0,606.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,60.0,60.0,90.0,150.0,50.0,98.0,189.0,79.0,64.0,30.0,593.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,0.0,50.0,70.0,120.0,1.0,87.0,160.0,63.0,86.0,57.0,187.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,40.0,40.0,70.0,110.0,19.0,62.0,108.0,46.0,43.0,15.0,415.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-01,50.0,50.0,80.0,130.0,49.0,79.0,147.0,59.0,46.0,19.0,411.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-01,40.0,50.0,70.0,120.0,43.0,73.0,135.0,54.0,44.0,17.0,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-01,30.0,30.0,50.0,80.0,19.0,51.0,85.0,34.0,32.0,10.0,428.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-01,30.0,40.0,60.0,100.0,33.0,61.0,102.0,42.0,34.0,13.0,384.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,20.0,40.0,50.0,90.0,26.0,55.0,92.0,38.0,33.0,12.0,414.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-01,30.0,30.0,50.0,80.0,25.0,51.0,84.0,34.0,31.0,10.0,432.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-01,40.0,40.0,70.0,110.0,47.0,68.0,121.0,46.0,36.0,14.0,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,20.0,50.0,80.0,130.0,-3.0,74.0,126.0,52.0,77.0,47.0,509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-01,20.0,50.0,80.0,130.0,-3.0,75.0,127.0,53.0,72.0,48.0,458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,20.0,40.0,70.0,110.0,-8.0,63.0,106.0,44.0,64.0,40.0,496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,30.0,40.0,70.0,110.0,-7.0,71.0,130.0,51.0,76.0,46.0,503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-03-01,40.0,60.0,90.0,150.0,15.0,71.0,129.0,58.0,56.0,22.0,325.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-03-01,30.0,10.0,30.0,40.0,15.0,32.0,53.0,21.0,17.0,5.0,449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-01,30.0,10.0,30.0,40.0,22.0,32.0,56.0,21.0,17.0,5.0,449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,30.0,10.0,30.0,40.0,24.0,32.0,56.0,21.0,16.0,5.0,454.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-01,70.0,80.0,120.0,200.0,79.0,141.0,235.0,94.0,62.0,31.0,697.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-01,100.0,90.0,160.0,250.0,103.0,172.0,286.0,114.0,69.0,37.0,810.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-01,60.0,50.0,90.0,140.0,65.0,123.0,205.0,82.0,58.0,27.0,788.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,90.0,90.0,140.0,230.0,144.0,155.0,285.0,112.0,58.0,34.0,502.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,80.0,80.0,120.0,200.0,120.0,134.0,245.0,96.0,53.0,29.0,666.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-01,70.0,50.0,90.0,140.0,52.0,77.0,130.0,53.0,25.0,14.0,803.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,40.0,30.0,50.0,80.0,44.0,48.0,91.0,33.0,21.0,9.0,777.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,70.0,60.0,90.0,150.0,80.0,85.0,143.0,59.0,25.0,16.0,842.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,70.0,60.0,90.0,150.0,80.0,85.0,143.0,59.0,25.0,16.0,870.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,30.0,70.0,110.0,180.0,9.0,111.0,190.0,79.0,102.0,72.0,551.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,50.0,80.0,130.0,210.0,18.0,134.0,230.0,96.0,116.0,87.0,683.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,30.0,70.0,110.0,180.0,14.0,111.0,213.0,79.0,107.0,72.0,551.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,90.0,70.0,110.0,180.0,60.0,116.0,202.0,86.0,56.0,28.0,547.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,30.0,30.0,50.0,80.0,48.0,62.0,109.0,48.0,25.0,15.0,593.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,20.0,40.0,50.0,90.0,13.0,66.0,120.0,54.0,53.0,20.0,312.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,50.0,50.0,80.0,130.0,47.0,92.0,170.0,78.0,45.0,24.0,995.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,50.0,60.0,80.0,140.0,76.0,103.0,187.0,86.0,45.0,26.0,1081.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,40.0,30.0,50.0,80.0,44.0,48.0,90.0,32.0,21.0,8.0,821.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,50.0,40.0,70.0,110.0,52.0,62.0,104.0,43.0,22.0,12.0,864.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,90.0,80.0,130.0,210.0,58.0,104.0,175.0,71.0,46.0,22.0,373.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-12-01,80.0,80.0,120.0,200.0,58.0,104.0,176.0,72.0,46.0,23.0,461.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-01,90.0,80.0,130.0,210.0,80.0,104.0,173.0,71.0,43.0,22.0,373.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-01,120.0,100.0,160.0,260.0,104.0,125.0,209.0,86.0,46.0,27.0,463.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-01,70.0,70.0,110.0,180.0,74.0,93.0,166.0,63.0,43.0,20.0,446.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-05-01,60.0,110.0,160.0,270.0,16.0,129.0,221.0,92.0,113.0,83.0,599.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-11-01,40.0,110.0,150.0,260.0,16.0,130.0,224.0,94.0,114.0,85.0,694.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-02-01,60.0,110.0,160.0,270.0,22.0,128.0,234.0,92.0,113.0,83.0,541.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-01,60.0,110.0,160.0,270.0,22.0,129.0,219.0,92.0,105.0,83.0,599.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-02-01,10.0,40.0,60.0,100.0,3.0,90.0,155.0,65.0,87.0,58.0,513.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-04-01,10.0,40.0,60.0,100.0,0.0,87.0,150.0,63.0,87.0,57.0,521.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-07-01,0.0,30.0,40.0,70.0,-5.0,66.0,113.0,47.0,71.0,42.0,622.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-01,10.0,20.0,50.0,70.0,-11.0,61.0,104.0,44.0,64.0,39.0,617.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-01-01,20.0,50.0,60.0,110.0,13.0,66.0,120.0,54.0,53.0,20.0,312.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-02-01,20.0,50.0,60.0,110.0,12.0,65.0,118.0,53.0,53.0,20.0,306.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-03-01,20.0,50.0,60.0,110.0,12.0,66.0,120.0,54.0,54.0,20.0,301.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-04-01,30.0,50.0,70.0,120.0,15.0,70.0,127.0,57.0,55.0,21.0,313.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-09-01,30.0,60.0,80.0,140.0,23.0,82.0,149.0,67.0,59.0,25.0,391.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-10-01,50.0,40.0,70.0,110.0,16.0,70.0,126.0,56.0,54.0,21.0,385.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-06-01,60.0,70.0,90.0,160.0,49.0,96.0,177.0,81.0,47.0,25.0,1046.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-07-01,70.0,80.0,100.0,180.0,56.0,103.0,189.0,86.0,47.0,26.0,1081.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-10-01,80.0,60.0,90.0,150.0,48.0,94.0,174.0,80.0,46.0,24.0,1055.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-12-01,60.0,70.0,100.0,170.0,51.0,96.0,176.0,80.0,45.0,24.0,1079.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-04-01,110.0,90.0,160.0,250.0,106.0,176.0,292.0,116.0,70.0,38.0,962.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
